date_time,origin,destination,distance_km,weather,is_weekend,is_rush_hour,traffic_volume,temperature_c,average_speed_kmh,travel_time_minutes,delay_minutes
2023-01-11 21:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,581,32.1,50.0,7.2,0.0
2023-01-11 21:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,594,30.4,47.55,8.83,0.43
2023-01-11 21:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,0,0,756,27.8,42.8,11.92,1.72
2023-01-11 22:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,237,31.0,47.1,4.84,0.28
2023-01-11 22:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,259,32.2,50.0,5.4,0.0
2023-01-11 22:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,336,31.6,50.0,6.24,0.0
2023-01-11 22:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,342,32.0,50.0,7.2,0.0
2023-01-11 22:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,429,28.8,47.59,8.83,0.43
2023-01-11 22:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Ringan,0,0,519,26.3,41.86,12.18,1.98
2023-01-11 23:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,110,32.2,50.0,4.56,0.0
2023-01-11 23:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,123,33.1,50.0,5.4,0.0
2023-01-11 23:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,169,34.6,50.0,6.24,0.0
2023-01-11 23:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,178,33.7,50.0,7.2,0.0
2023-01-11 23:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,191,30.8,47.49,8.84,0.44
2023-01-11 23:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,231,30.9,47.58,10.72,0.52
2023-01-12 00:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,116,31.2,50.0,4.56,0.0
2023-01-12 00:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,125,33.0,50.0,5.4,0.0
2023-01-12 00:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,154,34.5,50.0,6.24,0.0
2023-01-12 00:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,183,34.0,50.0,7.2,0.0
2023-01-12 00:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,223,28.4,47.01,8.93,0.53
2023-01-12 00:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,267,29.2,47.72,10.69,0.49
2023-01-12 01:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,58,34.3,50.0,4.56,0.0
2023-01-12 01:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,66,31.7,50.0,5.4,0.0
2023-01-12 01:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,80,29.1,48.48,6.44,0.2
2023-01-12 01:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,81,34.0,50.0,7.2,0.0
2023-01-12 01:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,112,30.5,48.9,8.59,0.19
2023-01-12 01:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,116,28.4,48.34,10.55,0.35
2023-01-12 02:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,58,32.8,50.0,4.56,0.0
2023-01-12 02:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,0,64,28.9,48.46,5.57,0.17
2023-01-12 02:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,77,29.9,47.09,6.63,0.39
2023-01-12 02:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,97,32.0,50.0,7.2,0.0
2023-01-12 02:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,103,28.4,47.91,8.77,0.37
2023-01-12 02:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,127,34.9,50.0,10.2,0.0
2023-01-12 03:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,56,31.9,50.0,4.56,0.0
2023-01-12 03:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,0,74,30.1,47.22,5.72,0.32
2023-01-12 03:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Lebat,0,0,79,25.5,33.66,9.27,3.03
2023-01-12 03:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,84,33.9,50.0,7.2,0.0
2023-01-12 03:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,96,28.5,47.68,8.81,0.41
2023-01-12 03:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,134,32.9,50.0,10.2,0.0
2023-01-12 04:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,120,34.8,50.0,4.56,0.0
2023-01-12 04:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,131,32.9,50.0,5.4,0.0
2023-01-12 04:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,141,28.0,48.23,6.47,0.23
2023-01-12 04:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,175,31.1,50.0,7.2,0.0
2023-01-12 04:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,208,29.9,47.22,8.89,0.49
2023-01-12 04:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,279,34.1,50.0,10.2,0.0
2023-01-12 05:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,362,31.0,50.0,4.56,0.0
2023-01-12 05:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,371,32.7,50.0,5.4,0.0
2023-01-12 05:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,423,28.2,47.64,6.55,0.31
2023-01-12 05:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,506,30.2,48.82,7.37,0.17
2023-01-12 05:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,673,30.2,47.89,8.77,0.37
2023-01-12 05:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,707,34.3,50.0,10.2,0.0
2023-01-12 06:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,796,34.2,34.13,6.68,2.12
2023-01-12 06:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,924,34.8,33.56,8.05,2.65
2023-01-12 06:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,1105,30.2,34.6,9.02,2.78
2023-01-12 06:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,1379,29.5,34.95,10.3,3.1
2023-01-12 06:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,1566,34.5,34.28,12.25,3.85
2023-01-12 06:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,1773,34.7,35.26,14.46,4.26
2023-01-12 07:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,1,1138,33.3,24.98,9.13,4.57
2023-01-12 07:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,1,1303,32.3,26.82,10.07,4.67
2023-01-12 07:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,1,1495,30.2,20.4,15.29,9.05
2023-01-12 07:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,1,1905,31.0,23.26,15.47,8.27
2023-01-12 07:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,1,1924,33.2,25.85,16.25,7.85
2023-01-12 07:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2742,33.4,23.16,22.02,11.82
2023-01-12 08:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,1,1046,31.2,25.44,8.96,4.4
2023-01-12 08:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,0,1,1125,27.1,29.97,9.01,3.61
2023-01-12 08:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,1,1426,29.9,24.1,12.94,6.7
2023-01-12 08:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,1,1586,30.0,25.34,14.21,7.01
2023-01-12 08:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,1,2034,31.8,25.68,16.36,7.96
2023-01-12 08:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2296,31.2,26.06,19.57,9.37
2023-01-12 09:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,733,34.6,45.81,4.98,0.42
2023-01-12 09:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,0,0,997,27.5,24.22,11.15,5.75
2023-01-12 09:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,0,0,1198,27.5,26.52,11.77,5.53
2023-01-12 09:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,1219,30.3,30.27,11.89,4.69
2023-01-12 09:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,1519,34.9,35.24,11.92,3.52
2023-01-12 09:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,1632,34.5,44.7,11.41,1.21
2023-01-12 10:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,665,31.3,44.95,5.07,0.51
2023-01-12 10:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,0,0,817,27.7,37.81,7.14,1.74
2023-01-12 10:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,0,0,998,27.0,36.83,8.47,2.23
2023-01-12 10:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,1069,33.9,45.51,7.91,0.71
2023-01-12 10:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,1204,32.6,44.02,9.54,1.14
2023-01-12 10:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,1579,31.0,44.7,11.41,1.21
2023-01-12 11:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,720,33.6,44.2,5.16,0.6
2023-01-12 11:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,0,0,806,26.4,37.86,7.13,1.73
2023-01-12 11:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,0,0,1010,26.8,34.75,8.98,2.74
2023-01-12 11:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,1127,33.5,45.27,7.95,0.75
2023-01-12 11:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,1213,34.1,45.95,9.14,0.74
2023-01-12 11:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,1378,34.4,44.12,11.56,1.36
2023-01-12 12:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,1,932,28.9,34.99,6.52,1.96
2023-01-12 12:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,1,1254,30.5,24.86,10.86,5.46
2023-01-12 12:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,0,1,1352,27.5,16.07,19.41,13.17
2023-01-12 12:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,0,1,1473,27.0,27.37,13.15,5.95
2023-01-12 12:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,1,1744,34.1,34.93,12.02,3.62
2023-01-12 12:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2314,31.6,23.46,21.74,11.54
2023-01-12 13:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,1,990,28.4,21.01,10.85,6.29
2023-01-12 13:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,1,1016,30.2,32.12,8.41,3.01
2023-01-12 13:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,1,1175,32.0,34.17,9.13,2.89
2023-01-12 13:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,1,1322,31.9,36.07,9.98,2.78
2023-01-12 13:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,1,1646,28.7,34.1,12.32,3.92
2023-01-12 13:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2039,32.2,36.56,13.95,3.75
2023-01-12 14:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,719,29.1,43.79,5.21,0.65
2023-01-12 14:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,0,853,30.5,42.22,6.39,0.99
2023-01-12 14:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,957,32.8,44.25,7.05,0.81
2023-01-12 14:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,1001,31.9,45.39,7.93,0.73
2023-01-12 14:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,1314,30.7,42.09,9.98,1.58
2023-01-12 14:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,0,0,1438,24.1,27.27,18.7,8.5
2023-01-12 15:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,0,835,28.7,32.98,6.91,2.35
2023-01-12 15:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,876,34.0,45.97,5.87,0.47
2023-01-12 15:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,993,31.7,45.94,6.79,0.55
2023-01-12 15:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,1340,31.8,36.98,9.74,2.54
2023-01-12 15:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,1368,30.0,43.76,9.6,1.2
2023-01-12 15:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,1772,29.4,30.49,16.72,6.52
2023-01-12 16:00:00,Harapan Raya,Sudirman,3.8,Mendung,0,1,825,29.4,34.22,6.66,2.1
2023-01-12 16:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,1,1078,34.1,33.56,8.05,2.65
2023-01-12 16:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,1,1348,32.3,26.98,11.56,5.32
2023-01-12 16:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,1,1470,30.8,30.42,11.83,4.63
2023-01-12 16:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,1,1538,30.4,33.79,12.43,4.03
2023-01-12 16:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,1,2241,28.6,23.82,21.41,11.21
2023-01-12 17:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,1,1089,32.2,26.3,8.67,4.11
2023-01-12 17:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,1,1286,33.6,23.63,11.43,6.03
2023-01-12 17:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,1,1514,31.9,26.32,11.85,5.61
2023-01-12 17:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,1,1778,28.8,21.02,17.13,9.93
2023-01-12 17:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,1,2200,30.3,22.09,19.02,10.62
2023-01-12 17:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2477,32.7,26.75,19.06,8.86
2023-01-12 18:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,1,983,34.0,26.12,8.73,4.17
2023-01-12 18:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,1,1100,32.2,35.39,7.63,2.23
2023-01-12 18:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,1,1289,32.6,35.6,8.76,2.52
2023-01-12 18:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,1,1693,29.1,22.4,16.07,8.87
2023-01-12 18:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,1,1897,28.6,21.4,19.63,11.23
2023-01-12 18:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2169,32.1,24.46,20.85,10.65
2023-01-12 19:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,680,31.6,45.51,5.01,0.45
2023-01-12 19:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,812,31.0,45.98,5.87,0.47
2023-01-12 19:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,876,32.9,44.63,6.99,0.75
2023-01-12 19:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,1134,28.6,42.97,8.38,1.18
2023-01-12 19:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,1352,30.8,44.0,9.55,1.15
2023-01-12 19:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,1507,32.6,45.44,11.22,1.02
2023-01-12 20:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,435,32.4,50.0,4.56,0.0
2023-01-12 20:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,490,32.9,50.0,5.4,0.0
2023-01-12 20:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,583,31.8,50.0,6.24,0.0
2023-01-12 20:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,730,28.3,47.64,7.56,0.36
2023-01-12 20:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,884,32.5,50.0,8.4,0.0
2023-01-12 20:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,981,34.0,50.0,10.2,0.0
2023-01-12 21:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,333,32.9,50.0,4.56,0.0
2023-01-12 21:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,415,33.0,50.0,5.4,0.0
2023-01-12 21:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,496,34.3,50.0,6.24,0.0
2023-01-12 21:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,550,30.9,48.88,7.36,0.16
2023-01-12 21:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,599,34.2,50.0,8.4,0.0
2023-01-12 21:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,753,31.7,50.0,10.2,0.0
2023-01-12 22:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,235,32.5,50.0,4.56,0.0
2023-01-12 22:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,0,0,259,26.1,42.58,6.34,0.94
2023-01-12 22:00:00,Panam (UNRI),Simpang SKA,5.2,Cerah,0,0,315,33.8,50.0,6.24,0.0
2023-01-12 22:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,373,30.7,47.1,7.64,0.44
2023-01-12 22:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,380,31.0,50.0,8.4,0.0
2023-01-12 22:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,533,30.9,48.26,10.57,0.37
2023-01-12 23:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,124,33.1,50.0,4.56,0.0
2023-01-12 23:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Hujan Ringan,0,0,124,26.7,41.31,6.54,1.14
2023-01-12 23:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,149,30.7,48.26,6.46,0.22
2023-01-12 23:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,184,29.4,48.39,7.44,0.24
2023-01-12 23:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,197,34.8,50.0,8.4,0.0
2023-01-12 23:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,272,28.0,48.82,10.45,0.25
2023-01-13 00:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,103,33.3,50.0,4.56,0.0
2023-01-13 00:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,0,147,30.0,48.03,5.62,0.22
2023-01-13 00:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,143,29.3,48.72,6.4,0.16
2023-01-13 00:00:00,Pandau,Simpang Tiga,6.0,Mendung,0,0,194,28.8,47.34,7.6,0.4
2023-01-13 00:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,211,28.6,47.11,8.92,0.52
2023-01-13 00:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,260,28.2,48.58,10.5,0.3
2023-01-13 01:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,51,31.8,50.0,4.56,0.0
2023-01-13 01:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Mendung,0,0,69,29.1,47.32,5.71,0.31
2023-01-13 01:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,71,29.9,47.96,6.51,0.27
2023-01-13 01:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,0,0,94,25.6,33.46,10.76,3.56
2023-01-13 01:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,98,29.7,49.0,8.57,0.17
2023-01-13 01:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,118,30.7,47.56,10.72,0.52
2023-01-13 02:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,56,32.9,50.0,4.56,0.0
2023-01-13 02:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,73,31.3,50.0,5.4,0.0
2023-01-13 02:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,80,28.3,48.34,6.45,0.21
2023-01-13 02:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,0,0,87,24.9,30.42,11.83,4.63
2023-01-13 02:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,97,28.3,48.45,8.67,0.27
2023-01-13 02:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,0,0,115,25.0,31.13,16.38,6.18
2023-01-13 03:00:00,Harapan Raya,Sudirman,3.8,Hujan Ringan,0,0,61,27.7,42.93,5.31,0.75
2023-01-13 03:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,70,32.8,50.0,5.4,0.0
2023-01-13 03:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,84,30.2,47.79,6.53,0.29
2023-01-13 03:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,0,0,81,27.8,43.06,8.36,1.16
2023-01-13 03:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,114,29.7,47.15,8.91,0.51
2023-01-13 03:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,0,0,139,25.4,33.86,15.06,4.86
2023-01-13 04:00:00,Harapan Raya,Sudirman,3.8,Hujan Ringan,0,0,110,27.5,40.78,5.59,1.03
2023-01-13 04:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,127,33.2,50.0,5.4,0.0
2023-01-13 04:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,151,30.4,48.51,6.43,0.19
2023-01-13 04:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,0,0,175,26.5,42.54,8.46,1.26
2023-01-13 04:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,198,32.0,50.0,8.4,0.0
2023-01-13 04:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,0,0,236,24.6,32.5,15.69,5.49
2023-01-13 05:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,338,33.9,50.0,4.56,0.0
2023-01-13 05:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,403,32.3,50.0,5.4,0.0
2023-01-13 05:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,463,28.8,48.36,6.45,0.21
2023-01-13 05:00:00,Pandau,Simpang Tiga,6.0,Hujan Ringan,0,0,580,26.6,43.08,8.36,1.16
2023-01-13 05:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,572,29.2,48.55,8.65,0.25
2023-01-13 05:00:00,Simpang SKA,Bandara SSK II,8.5,Hujan Lebat,0,0,805,24.0,33.72,15.12,4.92
2023-01-13 06:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,789,33.9,33.66,6.77,2.21
2023-01-13 06:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,919,33.4,36.81,7.33,1.93
2023-01-13 06:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,0,1038,28.1,43.03,7.25,1.01
2023-01-13 06:00:00,Pandau,Simpang Tiga,6.0,Hujan Lebat,0,0,1219,25.7,18.03,19.97,12.77
2023-01-13 06:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,0,1342,30.0,42.6,9.86,1.46
2023-01-13 06:00:00,Simpang SKA,Bandara SSK II,8.5,Mendung,0,0,1792,30.2,33.49,15.23,5.03
2023-01-13 07:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,1,1131,32.4,24.75,9.21,4.65
2023-01-13 07:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,1,1433,34.2,25.62,10.54,5.14
2023-01-13 07:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,1,1406,28.7,22.06,14.14,7.9
2023-01-13 07:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,1,1700,32.4,26.7,13.49,6.29
2023-01-13 07:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,1,2046,29.9,25.38,16.55,8.15
2023-01-13 07:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2353,34.5,26.11,19.53,9.33
2023-01-13 08:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,1,1034,34.2,25.22,9.04,4.48
2023-01-13 08:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,1,1131,32.3,23.75,11.37,5.97
2023-01-13 08:00:00,Panam (UNRI),Simpang SKA,5.2,Mendung,0,1,1431,30.0,22.2,14.05,7.81
2023-01-13 08:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,1,1731,34.4,25.61,14.06,6.86
2023-01-13 08:00:00,Pasar Pusat,Rumbai,7.0,Mendung,0,1,1837,30.3,21.24,19.77,11.37
2023-01-13 08:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,1,2247,32.0,23.84,21.39,11.19
2023-01-13 09:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,793,31.7,34.84,6.54,1.98
2023-01-13 09:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,1014,34.7,34.84,7.75,2.35
2023-01-13 09:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,0,0,1127,26.3,25.37,12.3,6.06
2023-01-13 09:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,1256,32.6,36.26,9.93,2.73
2023-01-13 09:00:00,Pasar Pusat,Rumbai,7.0,Hujan Ringan,0,0,1529,26.5,29.22,14.37,5.97
2023-01-13 09:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,1955,34.3,33.28,15.32,5.12
2023-01-13 10:00:00,Harapan Raya,Sudirman,3.8,Cerah,0,0,751,31.1,44.26,5.15,0.59
2023-01-13 10:00:00,Jl. Sudirman (MTQ),Kantor Gubernur,4.5,Cerah,0,0,862,33.2,44.93,6.01,0.61
2023-01-13 10:00:00,Panam (UNRI),Simpang SKA,5.2,Hujan Ringan,0,0,849,26.1,38.6,8.08,1.84
2023-01-13 10:00:00,Pandau,Simpang Tiga,6.0,Cerah,0,0,1018,33.7,45.1,7.98,0.78
2023-01-13 10:00:00,Pasar Pusat,Rumbai,7.0,Cerah,0,0,1212,31.6,44.45,9.45,1.05
2023-01-13 10:00:00,Simpang SKA,Bandara SSK II,8.5,Cerah,0,0,1442,34.8,44.58,11.44,1.24
